probe	replicate	treatment	repXtrt	input	output	log_input	log_output	match	locus_tag	probe_index	locus_tag_index
A_07_P053000	3	0	rep3trt0	555.8029333333333	128.09666666666666	6.320413794972298	4.8527851872266305	lcl|NC_002695.1_cds_NP_311029.1_2861	ECs3002	1631	408
A_07_P053000	1	1	rep1trt1	16.568048666666666	2.3907663333333335	2.807476061478314	0.8716139561109637	lcl|NC_002695.1_cds_NP_311029.1_2861	ECs3002	1631	408
A_07_P053000	2	1	rep2trt1	24.756966666666667	3.080509333333333	3.209106930887701	1.1250949512790762	lcl|NC_002695.1_cds_NP_311029.1_2861	ECs3002	1631	408
A_07_P053000	3	1	rep3trt1	37.1038	1.850876633333333	3.613719390244228	0.6156593827118569	lcl|NC_002695.1_cds_NP_311029.1_2861	ECs3002	1631	408
A_07_P013849	1	0	rep1trt0	11473.953000000001	14822.75	9.347834788935891	9.603918441689922	lcl|NC_010473.1_cds_WP_000334220.1_2650	ECDH10B_RS12585	1634	416
A_07_P013849	2	0	rep2trt0	11712.341333333332	12927.026666666667	9.368398379674414	9.467075489147657	lcl|NC_010473.1_cds_WP_000334220.1_2650	ECDH10B_RS12585	1634	416
A_07_P013849	3	0	rep3trt0	9798.173666666666	10865.331666666667	9.189951286747162	9.293332418378935	lcl|NC_010473.1_cds_WP_000334220.1_2650	ECDH10B_RS12585	1634	416
A_07_P013849	1	1	rep1trt1	2500.686	2338.0563333333334	7.824320373215498	7.757075236409549	lcl|NC_010473.1_cds_WP_000334220.1_2650	ECDH10B_RS12585	1634	416
A_07_P013849	2	1	rep2trt1	2787.1046666666666	2350.448	7.932758582093115	7.762361227266906	lcl|NC_010473.1_cds_WP_000334220.1_2650	ECDH10B_RS12585	1634	416
A_07_P013849	3	1	rep3trt1	2697.832	2625.081333333333	7.900203766482024	7.87286715867271	lcl|NC_010473.1_cds_WP_000334220.1_2650	ECDH10B_RS12585	1634	416
A_07_P021457	1	0	rep1trt0	3918.354333333333	3203.021666666667	8.273427031713222	8.071849914077902	lcl|NC_010473.1_cds_WP_000122013.1_459	ECDH10B_RS02190	1635	417
A_07_P021457	2	0	rep2trt0	4141.361	3091.099	8.328779756756257	8.036281970088966	lcl|NC_010473.1_cds_WP_000122013.1_459	ECDH10B_RS02190	1635	417
A_07_P021457	3	0	rep3trt0	3785.556666666667	2975.7043333333336	8.238948226832104	7.998236040658986	lcl|NC_010473.1_cds_WP_000122013.1_459	ECDH10B_RS02190	1635	417
A_07_P021457	1	1	rep1trt1	961.8047333333334	905.3370333333332	6.868811450159518	6.808307286894615	lcl|NC_010473.1_cds_WP_000122013.1_459	ECDH10B_RS02190	1635	417
A_07_P021457	2	1	rep2trt1	1180.0103333333334	936.3023666666667	7.073278474483515	6.841938465621523	lcl|NC_010473.1_cds_WP_000122013.1_459	ECDH10B_RS02190	1635	417
A_07_P021457	3	1	rep3trt1	1243.4286666666665	1033.5396	7.125627896633545	6.940744694788349	lcl|NC_010473.1_cds_WP_000122013.1_459	ECDH10B_RS02190	1635	417
A_07_P021451	1	0	rep1trt0	16601.983000000004	13929.743333333334	9.717277425041441	9.541781641143464	lcl|NC_002695.1_cds_NP_308549.1_507	ECs0522	1637	418
A_07_P021451	2	0	rep2trt0	16003.793	13333.210000000001	9.680581035627045	9.498013194385182	lcl|NC_002695.1_cds_NP_308549.1_507	ECs0522	1637	418
A_07_P021451	3	0	rep3trt0	18497.04333333333	16553.256666666668	9.825366178474049	9.714338138889163	lcl|NC_002695.1_cds_NP_308549.1_507	ECs0522	1637	418
A_07_P021451	1	1	rep1trt1	4606.506	3978.5603333333333	8.435224931055465	8.288675307546976	lcl|NC_002695.1_cds_NP_308549.1_507	ECs0522	1637	418
A_07_P021451	2	1	rep2trt1	4830.083	3864.514333333333	8.48261893076398	8.259591295514904	lcl|NC_002695.1_cds_NP_308549.1_507	ECs0522	1637	418
A_07_P021451	3	1	rep3trt1	4505.886333333333	3755.412666666667	8.413139895048925	8.230953456073795	lcl|NC_002695.1_cds_NP_308549.1_507	ECs0522	1637	418
A_07_P019144	1	0	rep1trt0	29114.19	22019.339999999997	10.278980963173243	9.999676437075435	lcl|NC_010473.1_cds_WP_000256396.1_4303	ECDH10B_RS20670	1639	419
A_07_P019144	2	0	rep2trt0	29698.92333333333	23922.916666666668	10.298866072730775	10.08259213485639	lcl|NC_010473.1_cds_WP_000256396.1_4303	ECDH10B_RS20670	1639	419
A_07_P019144	3	0	rep3trt0	30329.436666666672	23938.083333333332	10.319874027040527	10.083225914642618	lcl|NC_010473.1_cds_WP_000256396.1_4303	ECDH10B_RS20670	1639	419
A_07_P019144	1	1	rep1trt1	8156.689999999999	5548.1466666666665	9.006593728410204	8.621219217038194	lcl|NC_010473.1_cds_WP_000256396.1_4303	ECDH10B_RS20670	1639	419
A_07_P019144	2	1	rep2trt1	8626.941333333334	5526.334	9.062645298697984	8.617279945205885	lcl|NC_010473.1_cds_WP_000256396.1_4303	ECDH10B_RS20670	1639	419
A_07_P019144	3	1	rep3trt1	9409.099666666667	5152.311999999999	9.149432549645601	8.547200824956779	lcl|NC_010473.1_cds_WP_000256396.1_4303	ECDH10B_RS20670	1639	419
A_07_P007178	1	0	rep1trt0	12163.977333333334	13752.863333333333	9.4062341853734	9.529002323839515	lcl|NC_010473.1_cds_WP_000366959.1_1415	ECDH10B_RS06720	1641	420
A_07_P007178	2	0	rep2trt0	11716.307333333332	14162.616666666667	9.368736939537111	9.558361143019308	lcl|NC_010473.1_cds_WP_000366959.1_1415	ECDH10B_RS06720	1641	420
A_07_P007178	3	0	rep3trt0	13383.783333333333	11709.276666666667	9.501799054051864	9.368136684117415	lcl|NC_010473.1_cds_WP_000366959.1_1415	ECDH10B_RS06720	1641	420
A_07_P007178	1	1	rep1trt1	3110.2309999999998	3566.4256666666665	8.042452278942246	8.179319159405468	lcl|NC_010473.1_cds_WP_000366959.1_1415	ECDH10B_RS06720	1641	420
A_07_P007178	2	1	rep2trt1	3500.1586666666667	3404.1476666666663	8.160563579783314	8.132749869089224	lcl|NC_010473.1_cds_WP_000366959.1_1415	ECDH10B_RS06720	1641	420
A_07_P007178	3	1	rep3trt1	3460.3556666666664	3997.073	8.149126656603142	8.293317622242318	lcl|NC_010473.1_cds_WP_000366959.1_1415	ECDH10B_RS06720	1641	420
A_07_P019135	1	0	rep1trt0	16096.196666666669	10281.909333333335	9.68633829118135	9.23814125457748	lcl|NC_002695.1_cds_NP_312820.1_4631	ECs4793	1652	421
A_07_P019135	2	0	rep2trt0	16341.841333333332	10691.169	9.70148405076359	9.27717335257727	lcl|NC_002695.1_cds_NP_312820.1_4631	ECs4793	1652	421
A_07_P019135	3	0	rep3trt0	16698.668333333335	10982.671	9.72308425470644	9.304073945954078	lcl|NC_002695.1_cds_NP_312820.1_4631	ECs4793	1652	421
A_07_P019135	1	1	rep1trt1	4637.368666666666	2808.024	8.441902386658432	7.940236312117723	lcl|NC_002695.1_cds_NP_312820.1_4631	ECs4793	1652	421
A_07_P019135	2	1	rep2trt1	4382.168333333333	2534.1603333333333	8.385298934144497	7.837617631702385	lcl|NC_002695.1_cds_NP_312820.1_4631	ECs4793	1652	421
A_07_P019135	3	1	rep3trt1	4411.765333333333	2662.8436666666666	8.392030190684443	7.887149878370319	lcl|NC_002695.1_cds_NP_312820.1_4631	ECs4793	1652	421
A_07_P056969	1	0	rep1trt0	256.7221333333334	245.35193333333336	5.547994306728641	5.50269364240433	lcl|NC_002695.1_cds_NP_308968.1_914	ECs0941	1664	422
A_07_P056969	2	0	rep2trt0	478.74426666666665	454.7076333333334	6.171166564792164	6.119654648315595	lcl|NC_002695.1_cds_NP_308968.1_914	ECs0941	1664	422
A_07_P056969	3	0	rep3trt0	649.4440333333332	411.12390000000005	6.476116663550074	6.018894628920357	lcl|NC_002695.1_cds_NP_308968.1_914	ECs0941	1664	422
A_07_P056969	1	1	rep1trt1	23.67457	1.5729126666666666	3.164401476288403	0.4529291022974969	lcl|NC_002695.1_cds_NP_308968.1_914	ECs0941	1664	422
A_07_P056969	2	1	rep2trt1	49.98535666666666	1.6219934333333335	3.911730095867662	0.48365590718523155	lcl|NC_002695.1_cds_NP_308968.1_914	ECs0941	1664	422
A_07_P056969	3	1	rep3trt1	46.05533333333333	1.6413003999999998	3.829843572137019	0.4954888544649779	lcl|NC_002695.1_cds_NP_308968.1_914	ECs0941	1664	422
A_07_P001859	1	0	rep1trt0	23768.66	19120.719999999998	10.076123185185047	9.858527842800154	lcl|NC_002695.1_cds_NP_311567.1_3399	ECs3540	1665	423
A_07_P001859	2	0	rep2trt0	26469.226666666666	18019.61	10.18373807933032	9.799215888308812	lcl|NC_002695.1_cds_NP_311567.1_3399	ECs3540	1665	423
A_07_P001859	3	0	rep3trt0	25163.756666666668	19015.039999999997	10.13316001074437	9.852985523962566	lcl|NC_002695.1_cds_NP_311567.1_3399	ECs3540	1665	423
A_07_P001859	1	1	rep1trt1	6555.035333333333	5836.771000000001	8.787988786470585	8.671933011951738	lcl|NC_002695.1_cds_NP_311567.1_3399	ECs3540	1665	423
A_07_P001859	2	1	rep2trt1	6653.0070000000005	5368.5289999999995	8.802824211898256	8.588309220740944	lcl|NC_002695.1_cds_NP_311567.1_3399	ECs3540	1665	423
A_07_P001859	3	1	rep3trt1	6133.431666666666	5018.808666666667	8.721509687409142	8.520947867124468	lcl|NC_002695.1_cds_NP_311567.1_3399	ECs3540	1665	423
A_07_P021423	1	0	rep1trt0	11183.609333333334	8538.591666666665	9.322204533009895	9.052351362957044	lcl|NC_002695.1_cds_NP_308543.1_501	ECs0516	1678	424
A_07_P021423	2	0	rep2trt0	9011.665333333332	8250.378999999999	9.106275165191631	9.018014417667484	lcl|NC_002695.1_cds_NP_308543.1_501	ECs0516	1678	424
A_07_P021423	3	0	rep3trt0	9016.223666666667	7817.563999999999	9.106780863161092	8.964128276058958	lcl|NC_002695.1_cds_NP_308543.1_501	ECs0516	1678	424
A_07_P021423	1	1	rep1trt1	2810.436333333333	2434.704	7.9410950290396025	7.797580467552656	lcl|NC_002695.1_cds_NP_308543.1_501	ECs0516	1678	424
A_07_P021423	2	1	rep2trt1	2894.938666666667	2214.8849999999998	7.970719203829878	7.70295576239552	lcl|NC_002695.1_cds_NP_308543.1_501	ECs0516	1678	424
A_07_P021423	3	1	rep3trt1	2924.555666666667	2452.229	7.980897839294733	7.804752685843684	lcl|NC_002695.1_cds_NP_308543.1_501	ECs0516	1678	424
A_07_P019114	1	0	rep1trt0	12596.949666666667	8174.261000000001	9.441209973683979	9.008745594125832	lcl|NC_002695.1_cds_NP_312816.2_4627	ECs4789	1680	425
A_07_P019114	2	0	rep2trt0	14675.641000000003	7988.453666666667	9.593944323469794	8.985752486446634	lcl|NC_002695.1_cds_NP_312816.2_4627	ECs4789	1680	425
A_07_P019114	3	0	rep3trt0	16025.311000000002	9405.884333333333	9.68192468877684	9.149090765314067	lcl|NC_002695.1_cds_NP_312816.2_4627	ECs4789	1680	425
A_07_P019114	1	1	rep1trt1	3797.505333333333	2215.574666666667	8.242099638901683	7.70326709202004	lcl|NC_002695.1_cds_NP_312816.2_4627	ECs4789	1680	425
A_07_P019114	2	1	rep2trt1	4031.3410000000003	2298.0523333333335	8.301854353932713	7.739817231575558	lcl|NC_002695.1_cds_NP_312816.2_4627	ECs4789	1680	425
A_07_P019114	3	1	rep3trt1	4229.033333333333	2506.632	8.349728719525448	7.8266952983929095	lcl|NC_002695.1_cds_NP_312816.2_4627	ECs4789	1680	425
A_07_P056951	1	0	rep1trt0	7170.265333333333	6348.034	8.87769793895266	8.755900437649599	lcl|NC_002695.1_cds_NP_308964.1_910	ECs0937	1682	426
A_07_P056951	2	0	rep2trt0	8038.9423333333325	6064.497333333333	8.992052802939044	8.710206938031357	lcl|NC_002695.1_cds_NP_308964.1_910	ECs0937	1682	426
A_07_P056951	3	0	rep3trt0	7478.506666666667	6405.525999999999	8.919788407543347	8.764916334300038	lcl|NC_002695.1_cds_NP_308964.1_910	ECs0937	1682	426
A_07_P056951	1	1	rep1trt1	1986.5376666666664	1656.1630000000002	7.594148536397149	7.412258760052986	lcl|NC_002695.1_cds_NP_308964.1_910	ECs0937	1682	426
A_07_P056951	2	1	rep2trt1	2032.8210000000001	1715.866	7.617179762531107	7.447673188420747	lcl|NC_002695.1_cds_NP_308964.1_910	ECs0937	1682	426
A_07_P056951	3	1	rep3trt1	1956.1563333333334	1901.0316666666668	7.578736772417971	7.550152000249039	lcl|NC_002695.1_cds_NP_308964.1_910	ECs0937	1682	426
A_07_P052596	1	0	rep1trt0	5159.949	4877.592666666666	8.548681974705834	8.492407071120823	lcl|NC_002695.1_cds_NP_310695.1_2556	ECs2668	1686	427
A_07_P052596	2	0	rep2trt0	6289.028333333333	5396.453666666667	8.746561859754111	8.593497288416751	lcl|NC_002695.1_cds_NP_310695.1_2556	ECs2668	1686	427
A_07_P052596	3	0	rep3trt0	6414.04	6561.986666666667	8.76624461659162	8.789048681618139	lcl|NC_002695.1_cds_NP_310695.1_2556	ECs2668	1686	427
A_07_P052596	1	1	rep1trt1	1490.745	1462.3166666666666	7.307031273981155	7.28777721512292	lcl|NC_002695.1_cds_NP_310695.1_2556	ECs2668	1686	427
A_07_P052596	2	1	rep2trt1	1324.0026666666665	1458.6649666666665	7.188414750593616	7.285276889985131	lcl|NC_002695.1_cds_NP_310695.1_2556	ECs2668	1686	427
A_07_P052596	3	1	rep3trt1	1424.4741999999999	1503.6323333333332	7.261558042155834	7.315639015404901	lcl|NC_002695.1_cds_NP_310695.1_2556	ECs2668	1686	427
A_07_P021417	1	0	rep1trt0	6956.787666666667	5508.4783333333335	8.847473104639512	8.614043699457204	lcl|NC_010473.1_cds_WP_001132469.1_448	ECDH10B_RS02145	1690	428
A_07_P021417	2	0	rep2trt0	6347.532	5645.760333333333	8.75582135492099	8.638660158981056	lcl|NC_010473.1_cds_WP_001132469.1_448	ECDH10B_RS02145	1690	428
A_07_P021417	3	0	rep3trt0	6565.072666666667	4837.986666666667	8.789518855474826	8.484253935206413	lcl|NC_010473.1_cds_WP_001132469.1_448	ECDH10B_RS02145	1690	428
A_07_P021417	1	1	rep1trt1	1867.4775333333334	1638.9489999999998	7.53234388659101	7.401810461725228	lcl|NC_010473.1_cds_WP_001132469.1_448	ECDH10B_RS02145	1690	428
A_07_P021417	2	1	rep2trt1	2090.239	1731.7399999999998	7.645033692487915	7.456881962380484	lcl|NC_010473.1_cds_WP_001132469.1_448	ECDH10B_RS02145	1690	428
A_07_P021417	3	1	rep3trt1	2118.5716666666667	1699.2496666666666	7.6584973984614635	7.437942060061753	lcl|NC_010473.1_cds_WP_001132469.1_448	ECDH10B_RS02145	1690	428
A_07_P021411	1	0	rep1trt0	7293.851999999999	6014.394333333334	8.894787080512918	8.701910930626266	lcl|NC_002695.1_cds_NP_308541.1_499	ECs0514	1694	429
A_07_P021411	2	0	rep2trt0	5744.554999999999	6960.901333333332	8.656007728623075	8.848064246859526	lcl|NC_002695.1_cds_NP_308541.1_499	ECs0514	1694	429
A_07_P021411	3	0	rep3trt0	7088.767000000001	6526.732666666667	8.86626669749147	8.783661739724813	lcl|NC_002695.1_cds_NP_308541.1_499	ECs0514	1694	429
A_07_P021411	1	1	rep1trt1	2017.8976666666667	1575.8356666666666	7.609811489353546	7.36254099256145	lcl|NC_002695.1_cds_NP_308541.1_499	ECs0514	1694	429
A_07_P021411	2	1	rep2trt1	2026.4283333333333	1602.7	7.614030080692625	7.3794449859995295	lcl|NC_002695.1_cds_NP_308541.1_499	ECs0514	1694	429
A_07_P021411	3	1	rep3trt1	2208.449333333333	1612.281	7.700045889108637	7.385405225492889	lcl|NC_002695.1_cds_NP_308541.1_499	ECs0514	1694	429
A_07_P019103	1	0	rep1trt0	19571.8	12114.603333333334	9.881845033677056	9.40216689093444	lcl|NC_010473.1_cds_WP_000183349.1_4293	ECDH10B_RS20620	1696	430
A_07_P019103	2	0	rep2trt0	16440.227333333332	11531.976666666667	9.707486496576202	9.352879035400944	lcl|NC_010473.1_cds_WP_000183349.1_4293	ECDH10B_RS20620	1696	430
A_07_P019103	3	0	rep3trt0	17680.686666666665	8317.264000000001	9.780228174049803	9.026088633579656	lcl|NC_010473.1_cds_WP_000183349.1_4293	ECDH10B_RS20620	1696	430
A_07_P019103	1	1	rep1trt1	5404.774666666667	3182.461	8.595038039410865	8.065410075839585	lcl|NC_010473.1_cds_WP_000183349.1_4293	ECDH10B_RS20620	1696	430
A_07_P019103	2	1	rep2trt1	5165.153666666666	3101.972666666667	8.549690132643923	8.039793532178212	lcl|NC_010473.1_cds_WP_000183349.1_4293	ECDH10B_RS20620	1696	430
A_07_P019103	3	1	rep3trt1	5534.07	3230.903333333333	8.618678809345296	8.080517046879047	lcl|NC_010473.1_cds_WP_000183349.1_4293	ECDH10B_RS20620	1696	430
A_07_P001836	1	0	rep1trt0	9569.911333333332	7301.754666666667	9.16637921933964	8.895869963550176	lcl|NC_002695.1_cds_NP_311563.1_3395	ECs3536	1697	431
A_07_P001836	2	0	rep2trt0	8986.634	7465.720666666667	9.10349364133669	8.918077244719779	lcl|NC_002695.1_cds_NP_311563.1_3395	ECs3536	1697	431
A_07_P001836	3	0	rep3trt0	10633.140333333333	9192.636333333332	9.271730849469884	9.126158043996462	lcl|NC_002695.1_cds_NP_311563.1_3395	ECs3536	1697	431
A_07_P001836	1	1	rep1trt1	2723.265	2591.137	7.909586807071869	7.859852054501966	lcl|NC_002695.1_cds_NP_311563.1_3395	ECs3536	1697	431
A_07_P001836	2	1	rep2trt1	2943.255333333333	2346.014333333333	7.987271504012498	7.7604731388850094	lcl|NC_002695.1_cds_NP_311563.1_3395	ECs3536	1697	431
A_07_P001836	3	1	rep3trt1	2882.6896666666667	2267.019	7.966479049342509	7.726221031592831	lcl|NC_002695.1_cds_NP_311563.1_3395	ECs3536	1697	431
A_07_P001830	1	0	rep1trt0	9573.174333333334	7542.087	9.166720125721028	8.92825421315352	lcl|NC_002695.1_cds_NP_311559.1_3391	ECs3532	1701	432
A_07_P001830	2	0	rep2trt0	9435.318333333333	8709.654666666665	9.152215196855456	9.072187421146275	lcl|NC_002695.1_cds_NP_311559.1_3391	ECs3532	1701	432
A_07_P001830	3	0	rep3trt0	11048.150333333333	8831.550666666668	9.310018302285954	9.086085891618804	lcl|NC_002695.1_cds_NP_311559.1_3391	ECs3532	1701	432
A_07_P001830	1	1	rep1trt1	2768.186	2358.4913333333334	7.925947511011766	7.765777428065597	lcl|NC_002695.1_cds_NP_311559.1_3391	ECs3532	1701	432
A_07_P001830	2	1	rep2trt1	3056.829333333333	2312.3773333333334	8.025133492178421	7.746031422934597	lcl|NC_002695.1_cds_NP_311559.1_3391	ECs3532	1701	432
A_07_P001830	3	1	rep3trt1	2918.5946666666664	2208.4803333333334	7.978857500871825	7.700059926008628	lcl|NC_002695.1_cds_NP_311559.1_3391	ECs3532	1701	432
A_07_P052586	1	0	rep1trt0	1575.2874	1535.16	7.362193010803455	7.336389889116944	lcl|NC_002695.1_cds_NP_310641.1_2510	ECs2614	1703	433
A_07_P052586	2	0	rep2trt0	1310.1705133333335	1715.718	7.177912570574621	7.4475869308789875	lcl|NC_002695.1_cds_NP_310641.1_2510	ECs2614	1703	433
A_07_P052586	3	0	rep3trt0	1630.4321	1546.6906666666666	7.396600350694666	7.343872873673179	lcl|NC_002695.1_cds_NP_310641.1_2510	ECs2614	1703	433
A_07_P052586	1	1	rep1trt1	412.90260000000006	561.5822333333334	6.023211729796414	6.33075821640871	lcl|NC_002695.1_cds_NP_310641.1_2510	ECs2614	1703	433
A_07_P052586	2	1	rep2trt1	502.346	446.0028	6.219289125300729	6.100325230027263	lcl|NC_002695.1_cds_NP_310641.1_2510	ECs2614	1703	433
A_07_P052586	3	1	rep3trt1	273.2101	485.3697333333333	5.610241096266583	6.184910937276162	lcl|NC_002695.1_cds_NP_310641.1_2510	ECs2614	1703	433
A_07_P060194	1	0	rep1trt0	2609.2893333333336	5154.174999999999	7.866833177160972	8.5475623448462	lcl|NC_002695.1_cds_NP_312528.1_4336	ECs4501	1705	434
A_07_P060194	2	0	rep2trt0	1788.0983333333334	2293.1256666666663	7.488907950492659	7.737671085833589	lcl|NC_002695.1_cds_NP_312528.1_4336	ECs4501	1705	434
A_07_P060194	3	0	rep3trt0	2893.117666666667	5187.116666666668	7.970089977037597	8.553933266226212	lcl|NC_002695.1_cds_NP_312528.1_4336	ECs4501	1705	434
A_07_P060194	1	1	rep1trt1	233.24556666666663	373.86206666666664	5.452091832758684	5.923886923684883	lcl|NC_002695.1_cds_NP_312528.1_4336	ECs4501	1705	434
A_07_P060194	2	1	rep2trt1	161.68413333333334	99.81676	5.085644637670453	4.603336105089512	lcl|NC_002695.1_cds_NP_312528.1_4336	ECs4501	1705	434
A_07_P060194	3	1	rep3trt1	257.4535333333333	36.48096	5.550839250745742	3.59679048064935	lcl|NC_002695.1_cds_NP_312528.1_4336	ECs4501	1705	434
A_07_P044973	1	0	rep1trt0	9973.775333333333	9192.636333333332	9.2077144606201	9.126158043996462	lcl|NC_002695.1_cds_NP_310841.1_2690	ECs2814	1707	435
A_07_P044973	2	0	rep2trt0	11812.289666666666	9829.142666666668	9.376895765646998	9.19310699333225	lcl|NC_002695.1_cds_NP_310841.1_2690	ECs2814	1707	435
A_07_P044973	3	0	rep3trt0	12844.680333333332	10434.471333333333	9.460685022767462	9.252870155394483	lcl|NC_002695.1_cds_NP_310841.1_2690	ECs2814	1707	435
A_07_P044973	1	1	rep1trt1	2361.3889999999997	2418.2203333333337	7.767005284208581	7.7907871491628775	lcl|NC_002695.1_cds_NP_310841.1_2690	ECs2814	1707	435
A_07_P044973	2	1	rep2trt1	2794.843666666667	2523.2123333333334	7.935531450810807	7.833288104169772	lcl|NC_002695.1_cds_NP_310841.1_2690	ECs2814	1707	435
A_07_P044973	3	1	rep3trt1	3012.1313333333333	2665.0713333333333	8.010403191333506	7.887986102970928	lcl|NC_002695.1_cds_NP_310841.1_2690	ECs2814	1707	435
A_07_P021405	1	0	rep1trt0	10115.195333333333	8383.38	9.2217940606693	9.034006453444679	lcl|NC_002695.1_cds_NP_308539.1_497	ECs0512	1709	436
A_07_P021405	2	0	rep2trt0	11352.706333333334	9899.851999999999	9.337211437951916	9.200275086515987	lcl|NC_002695.1_cds_NP_308539.1_497	ECs0512	1709	436
A_07_P021405	3	0	rep3trt0	12032.591333333332	11473.42	9.39537419170182	9.347788334816713	lcl|NC_002695.1_cds_NP_308539.1_497	ECs0512	1709	436
A_07_P021405	1	1	rep1trt1	3335.8393333333333	2700.227666666666	8.112479600848014	7.90109136942526	lcl|NC_002695.1_cds_NP_308539.1_497	ECs0512	1709	436
A_07_P021405	2	1	rep2trt1	3134.0660000000003	2602.4503333333337	8.050086482043296	7.864208716093121	lcl|NC_002695.1_cds_NP_308539.1_497	ECs0512	1709	436
A_07_P021405	3	1	rep3trt1	3173.8590000000004	2713.6003333333338	8.06270347665915	7.906031568435627	lcl|NC_002695.1_cds_NP_308539.1_497	ECs0512	1709	436
A_07_P056937	1	0	rep1trt0	5121.234	4458.366666666666	8.541150704618953	8.402537759703662	lcl|NC_010473.1_cds_WP_000209309.1_967	ECDH10B_RS04580	1710	437
A_07_P056937	2	0	rep2trt0	4976.799	4378.73	8.512542192268464	8.384514006987706	lcl|NC_010473.1_cds_WP_000209309.1_967	ECDH10B_RS04580	1710	437
A_07_P056937	3	0	rep3trt0	4748.303	4653.056	8.465542570037107	8.445279487018304	lcl|NC_010473.1_cds_WP_000209309.1_967	ECDH10B_RS04580	1710	437
A_07_P056937	1	1	rep1trt1	1323.8426666666667	1236.7023333333334	7.188293897613134	7.120203707487828	lcl|NC_010473.1_cds_WP_000209309.1_967	ECDH10B_RS04580	1710	437
A_07_P056937	2	1	rep2trt1	1412.8693333333333	1172.719	7.253377903768239	7.0670802632629455	lcl|NC_010473.1_cds_WP_000209309.1_967	ECDH10B_RS04580	1710	437
A_07_P056937	3	1	rep3trt1	1410.0503333333334	1255.9876666666667	7.251380680134604	7.135677527447023	lcl|NC_010473.1_cds_WP_000209309.1_967	ECDH10B_RS04580	1710	437
A_07_P044964	1	0	rep1trt0	8800.609000000002	7593.269666666667	9.08257620261723	8.935017563750064	lcl|NC_002695.1_cds_NP_310835.1_2684	ECs2808	1718	438
A_07_P044964	2	0	rep2trt0	8276.117333333334	8288.798333333334	9.021129216306418	9.02266028386298	lcl|NC_002695.1_cds_NP_310835.1_2684	ECs2808	1718	438
A_07_P044964	3	0	rep3trt0	8845.196333333333	8788.194333333335	9.087629803445706	9.081164546748091	lcl|NC_002695.1_cds_NP_310835.1_2684	ECs2808	1718	438
A_07_P044964	1	1	rep1trt1	2347.4955666666665	2136.1880333333334	7.761104322546733	7.666778226792387	lcl|NC_002695.1_cds_NP_310835.1_2684	ECs2808	1718	438
A_07_P044964	2	1	rep2trt1	2291.9700333333335	2244.8451	7.737167003287262	7.716391800023071	lcl|NC_002695.1_cds_NP_310835.1_2684	ECs2808	1718	438
A_07_P044964	3	1	rep3trt1	2440.657833333333	2258.4811	7.800022885775804	7.722447786673547	lcl|NC_002695.1_cds_NP_310835.1_2684	ECs2808	1718	438
A_07_P056925	1	0	rep1trt0	11329.401333333333	10187.094	9.335156513555704	9.228876903994239	lcl|NC_002695.1_cds_NP_308897.1_845	ECs0870	1722	439
A_07_P056925	2	0	rep2trt0	12097.424333333334	9667.268999999998	9.400747843912086	9.17650112870412	lcl|NC_002695.1_cds_NP_308897.1_845	ECs0870	1722	439
A_07_P056925	3	0	rep3trt0	12624.920333333333	11429.743333333334	9.443427943892628	9.343974301010334	lcl|NC_002695.1_cds_NP_308897.1_845	ECs0870	1722	439
A_07_P056925	1	1	rep1trt1	3061.822666666667	2396.163666666667	8.02676566032325	7.781624265194032	lcl|NC_002695.1_cds_NP_308897.1_845	ECs0870	1722	439
A_07_P056925	2	1	rep2trt1	2906.5163333333335	2337.6056666666664	7.974710506713895	7.756882465132215	lcl|NC_002695.1_cds_NP_308897.1_845	ECs0870	1722	439
A_07_P056925	3	1	rep3trt1	3171.6863333333336	2118.795666666667	8.062018691778595	7.658603124485473	lcl|NC_002695.1_cds_NP_308897.1_845	ECs0870	1722	439
A_07_P052567	1	0	rep1trt0	2144.9693666666667	1725.428	7.670880549985858	7.453230414631819	lcl|NC_002695.1_cds_NP_310544.1_2414	ECs2517	1725	440
A_07_P052567	2	0	rep2trt0	1752.1693666666667	1840.4036666666664	7.46860993729589	7.517740210599839	lcl|NC_002695.1_cds_NP_310544.1_2414	ECs2517	1725	440
A_07_P052567	3	0	rep3trt0	1613.2749333333334	1483.1576666666667	7.386021512040284	7.301928652512857	lcl|NC_002695.1_cds_NP_310544.1_2414	ECs2517	1725	440
A_07_P052567	1	1	rep1trt1	508.99749999999995	540.9036	6.232443104947105	6.293241074429276	lcl|NC_002695.1_cds_NP_310544.1_2414	ECs2517	1725	440
A_07_P052567	2	1	rep2trt1	557.4400999999999	494.81193333333334	6.323355053615571	6.204177757716058	lcl|NC_002695.1_cds_NP_310544.1_2414	ECs2517	1725	440
A_07_P052567	3	1	rep3trt1	443.1442666666667	522.0618333333333	6.093895375419718	6.257786035528997	lcl|NC_002695.1_cds_NP_310544.1_2414	ECs2517	1725	440
A_07_P052563	1	0	rep1trt0	4448.511333333333	3806.3016666666667	8.400324787356823	8.244413305531378	lcl|NC_002695.1_cds_NP_310542.1_2412	ECs2515	1729	441
A_07_P052563	2	0	rep2trt0	4968.332666666666	3914.4563333333335	8.510839583260893	8.27243173117867	lcl|NC_002695.1_cds_NP_310542.1_2412	ECs2515	1729	441
